order_id,order_date,shipment_date,shipment_mode,city,order_year,order_month,order_day
CA-2017-106530,2017-05-08,2017-05-08,Same Day,Cleveland,2017,5,8
CA-2017-106558,2017-01-17,2017-01-21,Standard Class,Columbus,2017,1,17
CA-2017-106621,2017-09-29,2017-10-01,Second Class,Yuma,2017,9,29
CA-2017-106656,2017-09-23,2017-09-26,First Class,San Diego,2017,9,23
CA-2017-106894,2017-02-07,2017-02-07,Same Day,Springfield,2017,2,7
CA-2017-106915,2017-11-26,2017-12-02,Standard Class,El Paso,2017,11,26
CA-2017-106950,2017-09-02,2017-09-06,Standard Class,Charlotte,2017,9,2
CA-2017-107104,2017-11-26,2017-11-30,Standard Class,Los Angeles,2017,11,26
CA-2017-107146,2017-06-17,2017-06-19,First Class,Longmont,2017,6,17
CA-2017-107202,2017-05-21,2017-05-28,Standard Class,Sparks,2017,5,21
CA-2017-107216,2017-06-14,2017-06-17,First Class,San Francisco,2017,6,14
CA-2017-107328,2017-08-08,2017-08-15,Standard Class,Los Angeles,2017,8,8
CA-2017-107475,2017-06-07,2017-06-11,Standard Class,Philadelphia,2017,6,7
CA-2017-107615,2017-03-22,2017-03-25,First Class,North Las Vegas,2017,3,22
CA-2017-107783,2017-07-28,2017-07-29,First Class,Bethlehem,2017,7,28
CA-2017-107790,2017-11-20,2017-11-24,Standard Class,Houston,2017,11,20
CA-2017-108056,2017-09-29,2017-10-03,Standard Class,Springfield,2017,9,29
CA-2017-108105,2017-02-16,2017-02-23,Standard Class,Henderson,2017,2,16
CA-2017-108196,2017-11-25,2017-12-02,Standard Class,Lancaster,2017,11,25
CA-2017-108210,2017-05-30,2017-05-31,Same Day,Houston,2017,5,30
CA-2017-108224,2017-05-14,2017-05-14,Same Day,Yuma,2017,5,14
CA-2017-108350,2017-06-06,2017-06-09,Second Class,Lowell,2017,6,6
CA-2017-108364,2017-12-19,2017-12-24,Standard Class,Chicago,2017,12,19
CA-2017-108434,2017-12-05,2017-12-07,Second Class,New York City,2017,12,5
CA-2017-108567,2017-05-20,2017-05-24,Standard Class,Port Saint Lucie,2017,5,20
CA-2017-108581,2017-06-20,2017-06-26,Standard Class,Carrollton,2017,6,20
CA-2017-108616,2017-09-29,2017-10-03,Standard Class,Mobile,2017,9,29
CA-2017-108630,2017-11-18,2017-11-18,Same Day,Concord,2017,11,18
CA-2017-108644,2017-09-30,2017-10-03,First Class,Quincy,2017,9,30
CA-2017-108735,2017-04-17,2017-04-21,Standard Class,Lakewood,2017,4,17
CA-2017-108868,2017-09-08,2017-09-12,Standard Class,Dallas,2017,9,8
CA-2017-108875,2017-09-24,2017-10-01,Standard Class,Aurora,2017,9,24
CA-2017-108882,2017-01-09,2017-01-15,Standard Class,Fresno,2017,1,9
CA-2017-108959,2017-03-10,2017-03-14,Second Class,Glendale,2017,3,10
CA-2017-108987,2017-09-08,2017-09-10,Second Class,Houston,2017,9,8
CA-2017-109057,2017-04-22,2017-04-27,Standard Class,Aurora,2017,4,22
CA-2017-109176,2017-05-09,2017-05-15,Standard Class,Philadelphia,2017,5,9
CA-2017-109344,2017-02-08,2017-02-11,Second Class,Raleigh,2017,2,8
CA-2017-109365,2017-11-03,2017-11-08,Standard Class,Los Angeles,2017,11,3
CA-2017-109400,2017-05-02,2017-05-06,Standard Class,Amarillo,2017,5,2
CA-2017-109407,2017-01-24,2017-01-26,Second Class,Gulfport,2017,1,24
CA-2017-109652,2017-04-10,2017-04-15,Standard Class,Chicago,2017,4,10
CA-2017-109666,2017-04-19,2017-04-26,Standard Class,New York City,2017,4,19
CA-2017-109722,2017-12-05,2017-12-07,Second Class,Georgetown,2017,12,5
CA-2017-109743,2017-09-22,2017-09-29,Standard Class,Smyrna,2017,9,22
CA-2017-109806,2017-09-17,2017-09-22,Standard Class,Los Angeles,2017,9,17
CA-2017-109820,2017-11-20,2017-11-22,First Class,Cincinnati,2017,11,20
CA-2017-109827,2017-12-25,2018-01-01,Standard Class,Phoenix,2017,12,25
CA-2017-109869,2017-04-22,2017-04-29,Standard Class,Phoenix,2017,4,22
CA-2017-109911,2017-05-12,2017-05-16,Standard Class,Virginia Beach,2017,5,12
CA-2017-109925,2017-11-06,2017-11-10,Second Class,San Diego,2017,11,6
CA-2017-109953,2017-07-14,2017-07-18,Standard Class,San Francisco,2017,7,14
CA-2017-110009,2017-09-08,2017-09-13,Standard Class,Seattle,2017,9,8
CA-2017-110023,2017-09-09,2017-09-11,First Class,New York City,2017,9,9
CA-2017-110044,2017-06-28,2017-07-02,Second Class,Chicago,2017,6,28
CA-2017-110086,2017-09-18,2017-09-22,Standard Class,Woodland,2017,9,18
CA-2017-110254,2017-08-04,2017-08-08,Standard Class,Suffolk,2017,8,4
CA-2017-110366,2017-09-05,2017-09-07,Second Class,Philadelphia,2017,9,5
CA-2017-110492,2017-02-12,2017-02-14,First Class,Atlanta,2017,2,12
CA-2017-110499,2017-04-07,2017-04-09,First Class,San Francisco,2017,4,7
CA-2017-110730,2017-09-23,2017-09-26,Second Class,Seattle,2017,9,23
CA-2017-110772,2017-11-20,2017-11-24,Second Class,Columbus,2017,11,20
CA-2017-110898,2017-03-06,2017-03-12,Standard Class,Chicago,2017,3,6
CA-2017-110975,2017-12-25,2017-12-30,Standard Class,New York City,2017,12,25
CA-2017-110982,2017-06-05,2017-06-07,First Class,Santa Clara,2017,6,5
CA-2017-111010,2017-01-22,2017-01-28,Standard Class,Morristown,2017,1,22
CA-2017-111115,2017-07-25,2017-07-27,Second Class,Los Angeles,2017,7,25
CA-2017-111143,2017-11-19,2017-11-22,First Class,Indianapolis,2017,11,19
CA-2017-111213,2017-04-01,2017-04-05,Standard Class,New York City,2017,4,1
CA-2017-111283,2017-02-28,2017-03-04,Standard Class,Newark,2017,2,28
CA-2017-111318,2017-07-23,2017-07-26,First Class,Houston,2017,7,23
CA-2017-111409,2017-09-18,2017-09-22,Standard Class,Jacksonville,2017,9,18
CA-2017-111416,2017-09-17,2017-09-22,Standard Class,New York City,2017,9,17
CA-2017-111493,2017-10-21,2017-10-22,First Class,Baltimore,2017,10,21
CA-2017-111605,2017-12-27,2018-01-02,Standard Class,Louisville,2017,12,27
CA-2017-111682,2017-06-17,2017-06-18,First Class,Troy,2017,6,17
CA-2017-111696,2017-05-08,2017-05-10,First Class,Los Angeles,2017,5,8
CA-2017-111794,2017-10-01,2017-10-01,Same Day,Amarillo,2017,10,1
CA-2017-111913,2017-08-04,2017-08-06,Second Class,Sacramento,2017,8,4
CA-2017-111941,2017-12-25,2017-12-28,Second Class,New York City,2017,12,25
CA-2017-111976,2017-03-08,2017-03-12,Standard Class,Philadelphia,2017,3,8
CA-2017-112025,2017-07-30,2017-08-04,Standard Class,Houston,2017,7,30
CA-2017-112060,2017-12-04,2017-12-09,Standard Class,San Francisco,2017,12,4
CA-2017-112102,2017-04-12,2017-04-16,Standard Class,Springfield,2017,4,12
CA-2017-112109,2017-07-08,2017-07-12,Standard Class,Broomfield,2017,7,8
CA-2017-112123,2017-03-03,2017-03-08,Standard Class,Newark,2017,3,3
CA-2017-112256,2017-07-23,2017-07-28,Standard Class,Mcallen,2017,7,23
CA-2017-112277,2017-09-10,2017-09-15,Standard Class,Fort Lauderdale,2017,9,10
CA-2017-112340,2017-10-21,2017-10-27,Standard Class,Riverside,2017,10,21
CA-2017-112382,2017-05-09,2017-05-13,Standard Class,Houston,2017,5,9
CA-2017-112389,2017-10-29,2017-11-02,Standard Class,Bridgeton,2017,10,29
CA-2017-112578,2017-12-29,2018-01-02,Standard Class,Sacramento,2017,12,29
CA-2017-112585,2017-07-30,2017-08-02,First Class,San Francisco,2017,7,30
CA-2017-112669,2017-04-14,2017-04-14,Same Day,Glendale,2017,4,14
CA-2017-112676,2017-05-05,2017-05-08,First Class,Murfreesboro,2017,5,5
CA-2017-112697,2017-12-18,2017-12-20,Second Class,Tamarac,2017,12,18
CA-2017-112739,2017-09-02,2017-09-07,Second Class,Houston,2017,9,2
CA-2017-112893,2017-09-09,2017-09-13,Second Class,Stockton,2017,9,9
CA-2017-112942,2017-02-13,2017-02-18,Standard Class,Los Angeles,2017,2,13
CA-2017-113061,2017-04-22,2017-04-26,Standard Class,Jefferson City,2017,4,22
CA-2017-113082,2017-09-12,2017-09-16,Standard Class,Utica,2017,9,12
CA-2017-113096,2017-09-02,2017-09-04,First Class,San Francisco,2017,9,2
CA-2017-113117,2017-08-16,2017-08-22,Standard Class,Davis,2017,8,16
CA-2017-113138,2017-11-19,2017-11-25,Standard Class,Niagara Falls,2017,11,19
CA-2017-113236,2017-05-26,2017-05-29,Second Class,Delray Beach,2017,5,26
CA-2017-113243,2017-06-10,2017-06-15,Standard Class,Los Angeles,2017,6,10
CA-2017-113292,2017-03-18,2017-03-20,Second Class,Columbia,2017,3,18
CA-2017-113341,2017-11-25,2017-11-29,Standard Class,Los Angeles,2017,11,25
CA-2017-113390,2017-10-11,2017-10-15,Standard Class,Chicago,2017,10,11
CA-2017-113425,2017-11-21,2017-11-21,Same Day,New York City,2017,11,21
CA-2017-113516,2017-09-08,2017-09-10,Second Class,Lancaster,2017,9,8
CA-2017-113551,2017-08-18,2017-08-20,First Class,Edinburg,2017,8,18
CA-2017-113600,2017-12-15,2017-12-17,Second Class,Cuyahoga Falls,2017,12,15
CA-2017-113607,2017-10-14,2017-10-18,Standard Class,New York City,2017,10,14
CA-2017-113621,2017-12-01,2017-12-05,Standard Class,Rockville,2017,12,1
CA-2017-113656,2017-01-23,2017-01-29,Standard Class,Los Angeles,2017,1,23
CA-2017-113726,2017-11-24,2017-12-01,Standard Class,Seattle,2017,11,24
CA-2017-113733,2017-12-08,2017-12-12,Standard Class,Greenville,2017,12,8
CA-2017-113747,2017-05-28,2017-06-04,Standard Class,Jackson,2017,5,28
CA-2017-113803,2017-03-24,2017-03-26,First Class,Richmond,2017,3,24
CA-2017-113817,2017-11-07,2017-11-11,Standard Class,Seattle,2017,11,7
CA-2017-113831,2017-05-30,2017-06-03,Standard Class,Springfield,2017,5,30
CA-2017-113845,2017-11-20,2017-11-25,Standard Class,Orlando,2017,11,20
CA-2017-113978,2017-09-25,2017-09-29,Standard Class,Cleveland,2017,9,25
CA-2017-114104,2017-11-20,2017-11-24,Standard Class,Edmond,2017,11,20
CA-2017-114209,2017-05-21,2017-05-26,Standard Class,Dallas,2017,5,21
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,Columbia,2017,7,22
CA-2017-114482,2017-11-21,2017-11-25,Second Class,Des Moines,2017,11,21
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,Franklin,2017,12,5
CA-2017-114538,2017-12-26,2017-12-27,First Class,Colorado Springs,2017,12,26
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,Detroit,2017,8,26
CA-2017-114713,2017-07-07,2017-07-12,Standard Class,Hialeah,2017,7,7
CA-2017-114727,2017-07-18,2017-07-24,Standard Class,Denver,2017,7,18
CA-2017-114748,2017-10-09,2017-10-14,Standard Class,Phoenix,2017,10,9
CA-2017-114860,2017-12-22,2017-12-28,Standard Class,Moreno Valley,2017,12,22
CA-2017-114867,2017-12-23,2017-12-28,Standard Class,Philadelphia,2017,12,23
CA-2017-114895,2017-11-21,2017-11-28,Standard Class,New York City,2017,11,21
CA-2017-114944,2017-01-30,2017-02-04,Standard Class,Chicago,2017,1,30
CA-2017-114951,2017-06-26,2017-07-03,Standard Class,San Francisco,2017,6,26
CA-2017-114972,2017-11-03,2017-11-06,First Class,Los Angeles,2017,11,3
CA-2017-115224,2017-12-08,2017-12-11,Second Class,San Francisco,2017,12,8
CA-2017-115378,2017-11-18,2017-11-23,Second Class,Taylor,2017,11,18
CA-2017-115476,2017-03-17,2017-03-17,Same Day,Newark,2017,3,17
CA-2017-115483,2017-07-14,2017-07-18,Second Class,Irving,2017,7,14
CA-2017-115504,2017-03-12,2017-03-17,Standard Class,Monroe,2017,3,12
CA-2017-115525,2017-07-25,2017-07-29,Standard Class,Toledo,2017,7,25
CA-2017-115574,2017-12-23,2017-12-24,First Class,Chicago,2017,12,23
CA-2017-115588,2017-11-10,2017-11-12,Second Class,Toledo,2017,11,10
CA-2017-115756,2017-09-05,2017-09-07,Second Class,Detroit,2017,9,5
CA-2017-115917,2017-05-20,2017-05-25,Standard Class,Vallejo,2017,5,20
CA-2017-116232,2017-09-22,2017-09-26,Standard Class,Pembroke Pines,2017,9,22
CA-2017-116337,2017-11-07,2017-11-12,Standard Class,Dallas,2017,11,7
CA-2017-116344,2017-07-29,2017-08-02,Standard Class,Philadelphia,2017,7,29
CA-2017-116379,2017-11-07,2017-11-12,Standard Class,San Francisco,2017,11,7
CA-2017-116526,2017-09-01,2017-09-05,Standard Class,Detroit,2017,9,1
CA-2017-116540,2017-09-02,2017-09-02,Same Day,Madison,2017,9,2
CA-2017-116547,2017-01-10,2017-01-17,Standard Class,Seattle,2017,1,10
CA-2017-116561,2017-09-11,2017-09-17,Standard Class,San Jose,2017,9,11
CA-2017-116596,2017-10-27,2017-10-31,Standard Class,New York City,2017,10,27
CA-2017-116603,2017-07-17,2017-07-22,Standard Class,New York City,2017,7,17
CA-2017-116722,2017-11-11,2017-11-16,Standard Class,San Francisco,2017,11,11
CA-2017-116736,2017-01-17,2017-01-21,Standard Class,Concord,2017,1,17
CA-2017-116764,2017-08-27,2017-09-02,Standard Class,Hollywood,2017,8,27
CA-2017-116799,2017-03-03,2017-03-06,First Class,Odessa,2017,3,3
CA-2017-116911,2017-09-15,2017-09-20,Standard Class,Twin Falls,2017,9,15
CA-2017-116918,2017-10-01,2017-10-06,Second Class,Hialeah,2017,10,1
CA-2017-116974,2017-10-09,2017-10-15,Standard Class,Troy,2017,10,9
CA-2017-117121,2017-12-17,2017-12-21,Standard Class,Detroit,2017,12,17
CA-2017-117226,2017-12-30,2018-01-01,First Class,Deer Park,2017,12,30
CA-2017-117282,2017-07-14,2017-07-18,Standard Class,New York City,2017,7,14
CA-2017-117408,2017-08-31,2017-09-06,Standard Class,Waco,2017,8,31
CA-2017-117590,2017-12-08,2017-12-10,First Class,Richardson,2017,12,8
CA-2017-117604,2017-09-04,2017-09-09,Standard Class,Jonesboro,2017,9,4
CA-2017-117625,2017-05-10,2017-05-15,Standard Class,Chicago,2017,5,10
CA-2017-117660,2017-12-30,2018-01-04,Standard Class,Columbus,2017,12,30
CA-2017-117681,2017-04-09,2017-04-14,Standard Class,Los Angeles,2017,4,9
CA-2017-117849,2017-04-15,2017-04-17,Second Class,San Diego,2017,4,15
CA-2017-117912,2017-02-04,2017-02-08,Standard Class,Sierra Vista,2017,2,4
CA-2017-117919,2017-08-27,2017-08-29,Second Class,Houston,2017,8,27
CA-2017-118052,2017-05-06,2017-05-10,Standard Class,Lorain,2017,5,6
CA-2017-118073,2017-08-12,2017-08-16,Standard Class,Lakeland,2017,8,12
CA-2017-118101,2017-06-26,2017-06-26,Same Day,Roseville,2017,6,26
CA-2017-118129,2017-12-19,2017-12-21,Second Class,Reading,2017,12,19
CA-2017-118178,2017-03-19,2017-03-24,Standard Class,Nashville,2017,3,19
CA-2017-118255,2017-03-11,2017-03-13,First Class,Eagan,2017,3,11
CA-2017-118311,2017-10-24,2017-10-28,Standard Class,San Francisco,2017,10,24
CA-2017-118332,2017-12-16,2017-12-23,Standard Class,Apple Valley,2017,12,16
CA-2017-118500,2017-11-17,2017-11-18,First Class,San Francisco,2017,11,17
CA-2017-118514,2017-02-03,2017-02-10,Standard Class,Richmond,2017,2,3
CA-2017-118570,2017-11-13,2017-11-17,Standard Class,Philadelphia,2017,11,13
CA-2017-118626,2017-08-15,2017-08-20,Standard Class,Tallahassee,2017,8,15
CA-2017-118689,2017-10-02,2017-10-09,Standard Class,Lafayette,2017,10,2
CA-2017-118745,2017-06-11,2017-06-16,Standard Class,Los Angeles,2017,6,11
CA-2017-118759,2017-11-14,2017-11-17,First Class,New York City,2017,11,14
CA-2017-118899,2017-03-22,2017-03-22,Same Day,Seattle,2017,3,22
CA-2017-118913,2017-06-25,2017-06-29,Standard Class,Los Angeles,2017,6,25
CA-2017-118934,2017-08-09,2017-08-14,Standard Class,Hendersonville,2017,8,9
CA-2017-118969,2017-10-02,2017-10-03,First Class,Phoenix,2017,10,2
CA-2017-119018,2017-11-04,2017-11-08,Standard Class,Los Angeles,2017,11,4
CA-2017-119025,2017-02-22,2017-02-28,Standard Class,Milwaukee,2017,2,22
CA-2017-119074,2017-03-27,2017-03-31,Standard Class,Columbus,2017,3,27
CA-2017-119123,2017-03-13,2017-03-18,Standard Class,Riverside,2017,3,13
CA-2017-119165,2017-10-31,2017-11-06,Standard Class,Philadelphia,2017,10,31
CA-2017-119186,2017-05-26,2017-05-26,Same Day,Fort Worth,2017,5,26
CA-2017-119445,2017-06-26,2017-07-03,Standard Class,Providence,2017,6,26
CA-2017-119515,2017-08-14,2017-08-16,First Class,Nashville,2017,8,14
CA-2017-119641,2017-09-22,2017-09-26,Standard Class,Green Bay,2017,9,22
CA-2017-119683,2017-03-12,2017-03-16,Second Class,New York City,2017,3,12
CA-2017-119823,2017-06-04,2017-06-06,First Class,Springfield,2017,6,4
CA-2017-119865,2017-06-21,2017-06-26,Standard Class,New York City,2017,6,21
CA-2017-119935,2017-11-10,2017-11-14,Standard Class,Springfield,2017,11,10
CA-2017-119963,2017-11-18,2017-11-22,Standard Class,Pasadena,2017,11,18
CA-2017-120005,2017-03-03,2017-03-03,Same Day,San Francisco,2017,3,3
CA-2017-120082,2017-03-25,2017-03-27,Second Class,New York City,2017,3,25
CA-2017-120180,2017-07-14,2017-07-16,First Class,Philadelphia,2017,7,14
CA-2017-120250,2017-09-19,2017-09-22,First Class,Philadelphia,2017,9,19
CA-2017-120257,2017-09-22,2017-09-28,Standard Class,Philadelphia,2017,9,22
CA-2017-120355,2017-09-18,2017-09-25,Standard Class,New Rochelle,2017,9,18
CA-2017-120369,2017-10-28,2017-10-28,Same Day,Rochester,2017,10,28
CA-2017-120530,2017-04-07,2017-04-12,Standard Class,New York City,2017,4,7
CA-2017-120558,2017-06-07,2017-06-10,First Class,New York City,2017,6,7
CA-2017-120796,2017-04-03,2017-04-07,Standard Class,Philadelphia,2017,4,3
CA-2017-120803,2017-03-09,2017-03-13,Standard Class,Milford,2017,3,9
CA-2017-120824,2017-06-12,2017-06-16,Second Class,Houston,2017,6,12
CA-2017-120859,2017-09-01,2017-09-04,First Class,San Francisco,2017,9,1
CA-2017-120873,2017-10-27,2017-11-01,Second Class,Hampton,2017,10,27
CA-2017-121020,2017-10-24,2017-10-31,Standard Class,Lebanon,2017,10,24
CA-2017-121034,2017-08-08,2017-08-10,Second Class,Dallas,2017,8,8
CA-2017-121223,2017-09-11,2017-09-13,Second Class,Philadelphia,2017,9,11
CA-2017-121356,2017-11-20,2017-11-24,Standard Class,Newark,2017,11,20
CA-2017-121370,2017-11-14,2017-11-19,Second Class,Philadelphia,2017,11,14
CA-2017-121377,2017-05-28,2017-06-02,Standard Class,Park Ridge,2017,5,28
CA-2017-121447,2017-02-21,2017-02-22,First Class,New York City,2017,2,21
CA-2017-121601,2017-10-04,2017-10-04,Same Day,The Colony,2017,10,4
CA-2017-121671,2017-07-17,2017-07-22,Standard Class,Springfield,2017,7,17
CA-2017-121748,2017-10-24,2017-10-28,Second Class,Los Angeles,2017,10,24
CA-2017-121755,2017-01-16,2017-01-20,Second Class,Los Angeles,2017,1,16
CA-2017-121958,2017-11-13,2017-11-17,Standard Class,Thomasville,2017,11,13
CA-2017-121993,2017-06-10,2017-06-12,First Class,Philadelphia,2017,6,10
CA-2017-122017,2017-12-29,2018-01-02,Standard Class,Wichita,2017,12,29
CA-2017-122063,2017-12-03,2017-12-07,Standard Class,Richmond,2017,12,3
CA-2017-122133,2017-05-16,2017-05-23,Standard Class,Middletown,2017,5,16
CA-2017-122322,2017-07-15,2017-07-21,Standard Class,Provo,2017,7,15
CA-2017-122392,2017-07-22,2017-07-27,Standard Class,Allentown,2017,7,22
CA-2017-122448,2017-06-09,2017-06-14,Standard Class,San Francisco,2017,6,9
CA-2017-122511,2017-03-11,2017-03-11,Same Day,Philadelphia,2017,3,11
CA-2017-122518,2017-03-04,2017-03-08,Second Class,Miami,2017,3,4
CA-2017-122728,2017-05-18,2017-05-24,Standard Class,San Francisco,2017,5,18
CA-2017-122903,2017-05-27,2017-05-29,Second Class,Detroit,2017,5,27
CA-2017-123015,2017-12-26,2017-12-30,Standard Class,New York City,2017,12,26
CA-2017-123050,2017-04-04,2017-04-08,Second Class,Troy,2017,4,4
CA-2017-123120,2017-09-04,2017-09-08,Standard Class,New York City,2017,9,4
CA-2017-123176,2017-09-27,2017-09-29,Second Class,Atlanta,2017,9,27
CA-2017-123274,2017-02-19,2017-02-24,Standard Class,New York City,2017,2,19
CA-2017-123337,2017-09-16,2017-09-22,Standard Class,San Jose,2017,9,16
CA-2017-123358,2017-04-10,2017-04-17,Standard Class,San Francisco,2017,4,10
CA-2017-123414,2017-08-21,2017-08-27,Standard Class,Greenville,2017,8,21
CA-2017-123512,2017-06-17,2017-06-19,First Class,Los Angeles,2017,6,17
CA-2017-123526,2017-12-24,2017-12-25,First Class,Seattle,2017,12,24
CA-2017-123533,2017-11-24,2017-11-30,Standard Class,Hialeah,2017,11,24
CA-2017-123540,2017-04-02,2017-04-06,Second Class,Milwaukee,2017,4,2
CA-2017-123617,2017-11-28,2017-12-03,Standard Class,Palm Coast,2017,11,28
CA-2017-123666,2017-03-26,2017-03-30,Standard Class,New York City,2017,3,26
CA-2017-123722,2017-09-25,2017-10-01,Standard Class,Irving,2017,9,25
CA-2017-123806,2017-11-24,2017-11-27,Second Class,Baltimore,2017,11,24
CA-2017-123932,2017-09-06,2017-09-12,Standard Class,Dallas,2017,9,6
CA-2017-123946,2017-09-12,2017-09-17,Standard Class,Springfield,2017,9,12
CA-2017-124016,2017-09-23,2017-09-26,Second Class,Lancaster,2017,9,23
CA-2017-124051,2017-12-29,2017-12-30,First Class,Aurora,2017,12,29
CA-2017-124100,2017-03-31,2017-04-06,Standard Class,New York City,2017,3,31
CA-2017-124149,2017-04-23,2017-04-26,First Class,Lancaster,2017,4,23
CA-2017-124233,2017-04-08,2017-04-14,Standard Class,Los Angeles,2017,4,8
CA-2017-124254,2017-04-12,2017-04-17,Standard Class,Wilson,2017,4,12
CA-2017-124352,2017-10-15,2017-10-21,Standard Class,Oklahoma City,2017,10,15
CA-2017-124485,2017-11-24,2017-11-26,First Class,New York City,2017,11,24
CA-2017-124506,2017-11-11,2017-11-17,Standard Class,Chicago,2017,11,11
CA-2017-124527,2017-11-16,2017-11-17,First Class,Roseville,2017,11,16
CA-2017-124562,2017-12-08,2017-12-12,Standard Class,Columbus,2017,12,8
CA-2017-124583,2017-09-01,2017-09-03,Second Class,Huntington Beach,2017,9,1
CA-2017-124590,2017-11-12,2017-11-16,Standard Class,Parma,2017,11,12
CA-2017-124667,2017-11-11,2017-11-16,Standard Class,New York City,2017,11,11
CA-2017-124681,2017-07-18,2017-07-23,Second Class,Dallas,2017,7,18
CA-2017-124772,2017-12-05,2017-12-06,First Class,Murray,2017,12,5
CA-2017-124793,2017-03-14,2017-03-16,First Class,Seattle,2017,3,14
CA-2017-124814,2017-04-10,2017-04-16,Standard Class,Bakersfield,2017,4,10
CA-2017-125017,2017-02-06,2017-02-11,Standard Class,Chattanooga,2017,2,6
CA-2017-125080,2017-10-21,2017-10-26,Standard Class,Lakewood,2017,10,21
CA-2017-125087,2017-04-18,2017-04-23,Standard Class,Houston,2017,4,18
CA-2017-125094,2017-11-05,2017-11-09,Standard Class,Seattle,2017,11,5
CA-2017-125164,2017-11-10,2017-11-14,Standard Class,New York City,2017,11,10
CA-2017-125206,2017-01-03,2017-01-05,First Class,Los Angeles,2017,1,3
